epoch,lr,train_loss,train_top1,train_top5
1,0.1,3.908154028686519,0.08924126486586152,0.2874527519129713
2,0.1,3.5805822603271955,0.1416059740020282,0.39162902184935927
3,0.1,3.365080462146533,0.18991426200792846,0.4503549368488983
4,0.1,3.1900865512475822,0.22457822439384162,0.5118465935281644
5,0.1,3.0481276214974504,0.25029962201530376,0.5472480870286716
6,0.1,2.8924201283464126,0.2797086752097354,0.5858762791555269
7,0.1,2.7602575578985866,0.30810362312160045,0.6163916290218494
8,0.1,2.6156648367662587,0.332810915460496,0.6558495436526228
9,0.1,2.510931123904262,0.3560431455702037,0.674564395685443
10,0.1,2.3712288196750464,0.38831013183368673,0.7036968747119019,4.275564056015015,0.165,0.3853,0.11286475829643672,0.1128647582964367,0.165,0.3705714285714286,0.09771428571428571,0.003666666666666667,0.2586637404277044,2.661689180994414,0.34584702017832003,0.660253402158611,0.1469883386002689,0.31260241812519607,0.16559937464627786,0.36711725296554787,0.09650000792857935,0.01111111111111111,0.12451864981485303
11,0.1,2.297318081081194,0.40324513690421315,0.7195537936756707
12,0.1,2.194906986000418,0.4289665345256753,0.7363326265326818
13,0.1,2.1032137101263872,0.445560984604038,0.7567991149626625
14,0.1,2.034630470169495,0.4607725638425371,0.7715497372545405
15,0.1,1.9575064128649953,0.4770904397529271,0.7841799575919609
16,0.1,1.8903066410143123,0.49589748317507143,0.7945053931962754
17,0.1,1.8316880773704503,0.5018899234811469,0.8097169724347746
18,0.1,1.764450485139022,0.5222642205218032,0.8149718816262561
19,0.1,1.7126483511592843,0.5348944408592238,0.828155250299622
20,0.1,1.6696490096289782,0.5412556467225961,0.8328570111551581,3.747768936920166,0.2413,0.5016,0.19584983129963057,0.19584983129963054,0.2413,0.4788571428571428,0.18885714285714283,0.025333333333333333,0.27260221305345106,2.1408030310464765,0.45753167526982635,0.7658376349131863,0.23473101759383128,0.4339626234750887,0.24089760474049712,0.46592184396036,0.17949988386963175,0.05,0.12761449707905176
21,0.1,1.6060030503768443,0.5578500968009588,0.8435512123167697
22,0.1,1.5642470191390414,0.5698349774131096,0.8500968009587905
23,0.1,1.5249337904286449,0.5806213699640453,0.8575643034940537
24,0.1,1.490313141106614,0.5859684705448511,0.8646630404720199
25,0.1,1.4318803943576182,0.6001659445007836,0.8731446482898497
26,0.1,1.4188329741912382,0.6011800497833503,0.8766479210841708
27,0.1,1.3742511211655333,0.6122430165022587,0.8816262561076795
28,0.1,1.3486742156985236,0.6239513229464368,0.8847607633447037
29,0.1,1.324261323619001,0.6305891029777819,0.8859592514059187
30,0.1,1.3124205152746873,0.6262561076795428,0.891121969208076,3.334005209350586,0.2896,0.5668,0.23993048996931624,0.23993048996931626,0.2896,0.5511428571428572,0.2394285714285714,0.043000000000000003,0.24882146272731248,1.9349050374726968,0.5025809479117785,0.7972782731112154,0.28385736539804285,0.490156574363254,0.2944211248771579,0.5370831049661096,0.25650106134957973,0.05555555555555555,0.1104211259423599
31,0.1,1.2711560589779003,0.6328016963215636,0.8967456439568544
32,0.1,1.2532639765482274,0.6447865769337144,0.8991426200792846
33,0.1,1.1916759147988691,0.6607356872868074,0.9043975292707661
34,0.1,1.1888106266364442,0.6585230939430258,0.9098368212408962
35,0.1,1.1940929336988333,0.6587996681109984,0.9060569742786024
36,0.1,1.165729739280893,0.6637780031345072,0.9092836729049507
37,0.1,1.1433626021988943,0.6678344242647737,0.9148151562644049
38,0.1,1.0975721827396943,0.6836913432285424,0.9166589840508896
39,0.1,1.0793540025236552,0.6842444915644879,0.9216373190743985
40,0.1,1.0820482496436294,0.6812021757167881,0.9238499124181802,3.5886551376342775,0.2923,0.5769,0.24140385099003903,0.24140385099003903,0.29229999999999995,0.5505714285714285,0.2511428571428571,0.03900000000000001,0.3027503142818577,2.022790479413896,0.5157203190990145,0.7982167996245894,0.27434013034515237,0.5053502466762944,0.2866087327477813,0.5335364273879326,0.24725042808191858,0.04444444444444444,0.14844118258805877
41,0.1,1.0449525716283459,0.6986263482990689,0.9268000368765558
42,0.1,1.0605346561412365,0.6871946160228635,0.926523462708583
43,0.1,1.0312628063109763,0.6958606066193418,0.9281829077164193
44,0.1,1.0293464069983218,0.6949386927260994,0.9325159030146585
45,0.1,0.9881685472055658,0.706462616391629,0.9333456255185766
46,0.1,1.0038704649252728,0.7078454872314925,0.9310408407854707
47,0.1,0.9907957469415827,0.710334654743247,0.9338065824651978
48,0.1,0.9615900554370801,0.7120862911404074,0.935834793030331
49,0.1,0.9370930535876609,0.7211210472941827,0.9413662763897852
50,0.1,0.9327946327694706,0.7241633631418826,0.9403521711072186,3.9524835525512696,0.303,0.6041,0.27559300970283496,0.27559300970283496,0.303,0.5311428571428571,0.2777142857142857,0.06633333333333334,0.3656100907032768,2.423562031629107,0.4950727358047865,0.7794462693571094,0.28819507455429433,0.4992072707685085,0.2961331215519468,0.5233759541955525,0.27033772642905773,0.06111111111111111,0.22744262529574755
51,0.1,0.922248018197863,0.7260071909283673,0.944408592237485
52,0.1,0.9304600892621294,0.7199225592329677,0.9445007836268092
53,0.1,0.9175899744341536,0.7267447220429611,0.9439476352908638
54,0.1,0.9070389252923607,0.7289573153867429,0.9456992716880244
55,0.1,0.8884718635944526,0.7338434590209274,0.9453305061307274
56,0.1,0.8954681845164973,0.7353185212501152,0.945975845855997
57,0.1,0.8596895576578423,0.7405734304415967,0.9512307550474786
58,0.1,0.8620720868551578,0.74260164100673,0.9533511570019361
59,0.1,0.863914065870083,0.7426938323960542,0.9490181617036969
60,0.1,0.836883130574255,0.745736148243754,0.9526136258873421,4.030648909378051,0.3026,0.5865,0.2622283477778636,0.2622283477778636,0.3026,0.5568571428571427,0.26971428571428574,0.044333333333333336,0.37829623139360746,2.3134368564645094,0.5251055842327546,0.7925856405443453,0.2899551432045605,0.5056235402360482,0.29458899681534956,0.533792445409977,0.2793189740624504,0.03333333333333333,0.2266142606439766
61,0.1,0.8675777269440598,0.7421406840601088,0.9502166497649119
62,0.1,0.826525835603176,0.7530192680003688,0.9532589656126118
63,0.1,0.811211268627293,0.7544021388402323,0.9551949847884208
64,0.1,0.8036314445925801,0.7591960910850927,0.9580529178574722
65,0.1,0.7978285567666172,0.7565225407946897,0.9583294920254448
66,0.1,0.8047693696694186,0.7593804738637411,0.9572231953535539
67,0.1,0.7849514462507803,0.7623305983221167,0.9567622384069328
68,0.1,0.7962871187511562,0.7611321102609017,0.9570388125749055
69,0.1,0.7835834910542754,0.7621462155434683,0.9586060661934175
70,0.1,0.787334316445241,0.7630681294367107,0.9557481331243662,3.902903997039795,0.3129,0.6096,0.2716936677540764,0.27169366775407633,0.3129,0.5762857142857143,0.28314285714285714,0.04033333333333334,0.3724528354999943,2.1067566455445452,0.5466916940403567,0.8146410136086344,0.3005944407160276,0.5436291827454532,0.301732265162728,0.5709763227071011,0.2768301491864074,0.016666666666666666,0.19486538126423436
71,0.1,0.7654461916706096,0.7695215266894072,0.9629390614916566
72,0.1,0.7487969151606612,0.7757905411634554,0.9610030423158477
73,0.1,0.7715480497347833,0.7674011247349497,0.9597123628653084
74,0.1,0.7223567715974363,0.7834424264773671,0.9627546787130082
75,0.1,0.7474569849806623,0.7704434405826496,0.9620171475984143
76,0.1,0.7557257353748452,0.7683230386281922,0.9622937217663871
77,0.1,0.7517176656401233,0.7697059094680557,0.9630312528809809
78,0.1,0.7170151590015126,0.7793860053471006,0.9654282290034111
79,0.1,0.7380033852241441,0.7809532589656126,0.9627546787130082
80,0.1,0.7096791158703227,0.7785562828431825,0.9679173965151655,3.931438484954834,0.332,0.628,0.29187702474400556,0.29187702474400556,0.33199999999999996,0.5905714285714286,0.31057142857142855,0.05533333333333334,0.37052185444729,2.2092255724813388,0.5443453777569216,0.8212106992022524,0.3312832621134835,0.5345767775187842,0.3419802006091514,0.577629929153822,0.3232658821104199,0.08888888888888888,0.21809681136343798
81,0.1,0.7105699857143781,0.7849174887065548,0.966534525675302
82,0.1,0.6947558311599734,0.7836268092560155,0.9668110998432746
83,0.1,0.7323616846614228,0.7759749239421038,0.9639531667742233
84,0.1,0.7230629412393982,0.7815064073015581,0.9658891859500323
85,0.1,0.7274486874340536,0.7789250484004794,0.9656126117820596
86,0.1,0.7033524804756236,0.7846409145385821,0.969300267355029
87,0.1,0.6949895233770357,0.7895270581727667,0.969669032912326
88,0.1,0.6609389987246412,0.7957960726468147,0.9681017792938139
89,0.1,0.7132726976637842,0.7829814695307459,0.9675486309578686
90,0.1,0.6919133737745116,0.7868535078823637,0.9676408223471927,3.896926111602783,0.3219,0.6269,0.28427449602362365,0.28427449602362365,0.32189999999999996,0.5754285714285713,0.29571428571428576,0.05666666666666667,0.38147371979316125,2.162235448473443,0.5532613796339747,0.8212106992022524,0.3294621432925765,0.5402180164827142,0.32286981094352785,0.5623630279772301,0.28869357471856366,0.08333333333333333,0.21423326223653238
91,0.1,0.7009456483100299,0.7845487231492578,0.9687471190190836
92,0.1,0.6858479240813914,0.7890661012261455,0.9709597123628653
93,0.1,0.6634413686514758,0.7989305798838389,0.971605052088135
94,0.1,0.6934108501416126,0.7868535078823637,0.9720660090347562
95,0.1,0.631908703665805,0.8046464460219416,0.973172305706647
96,0.1,0.6878647640288409,0.7839033834239882,0.9682861620724624
97,0.1,0.6484505088524719,0.7987461971051903,0.9720660090347562
98,0.1,0.6894976144629579,0.7901723978980363,0.9681017792938139
99,0.1,0.6916439322169348,0.7874066562183092,0.9699456070802988
100,0.1,0.6336735919883111,0.8073199963123444,0.9724347745920531,4.109156853485107,0.3203,0.6113,0.2788489410662065,0.27884894106620656,0.32030000000000003,0.5725714285714285,0.298,0.052000000000000005,0.3964771058012302,2.372479829638287,0.5401220084467386,0.8015016424213984,0.3218776848650672,0.5296730298455338,0.32501196713332475,0.5572074900332178,0.295207654157234,0.08888888888888888,0.2382715126469656
101,0.1,0.659584404620595,0.7935834793030331,0.9718816262561076
102,0.1,0.6814820535767405,0.7852862542638518,0.9699456070802988
103,0.1,0.6983777848028132,0.7863925509357426,0.9688393104084079
104,0.1,0.630442854187022,0.8080575274269384,0.9737254540425925
105,0.1,0.6518608726278762,0.7973633262653268,0.9703143726375957
106,0.1,0.6526372517524606,0.796625795150733,0.9725269659813773
107,0.1,0.6487984733778485,0.8012353646169448,0.9729879229279985
108,0.1,0.6526786342539347,0.7968101779293814,0.9716972434774592
109,0.1,0.6487694786772417,0.7977320918226237,0.9727113487600259
110,0.1,0.6287219288481691,0.8050152115792385,0.9758458559970499,3.938350740814209,0.3332,0.6135,0.28470058328595227,0.2847005832859523,0.3332,0.5857142857142859,0.3208571428571429,0.053000000000000005,0.35940334047086103,2.1784800374412807,0.5513843266072267,0.8137024870952605,0.308072461090858,0.5446999074427665,0.31975363552562486,0.5658443175247913,0.3382136887388988,0.01111111111111111,0.20492241310377493
111,0.1,0.6307629393994935,0.8066746565870747,0.9723425832027288
112,0.1,0.6353861106654252,0.8021572785101871,0.9730801143173228
113,0.1,0.6402900675326281,0.801696321563566,0.9749239421038075
114,0.1,0.6124681052858735,0.8121139485572048,0.976675578500968
115,0.1,0.6177772210470112,0.8074121877016687,0.9748317507144832
116,0.1,0.6193221444367945,0.8086106757628837,0.9764911957223196
117,0.1,0.6348794098382635,0.8006822162809993,0.9749239421038075
118,0.1,0.624120792722091,0.8040932976859961,0.9755692818290772
119,0.1,0.6235749854891599,0.8058449340831566,0.9752005162717802
120,0.1,0.6290316890931694,0.8097169724347746,0.9736332626532682,4.318695992660523,0.2858,0.5768,0.24041693902131403,0.240416939021314,0.2858,0.5445714285714285,0.24485714285714286,0.03166666666666667,0.4103317420653724,2.385362391346556,0.5185358986391365,0.7921163772876584,0.30208961525793165,0.4995090266887884,0.29699368262536296,0.5175782639418883,0.28811797213057716,0.05,0.24646870375857133
121,0.1,0.62296675743898,0.8082419102055868,0.9725269659813773
122,0.1,0.6271987014391834,0.8030791924034295,0.9788881718447497
123,0.1,0.6020169878452178,0.8152484557942288,0.9753848990504287
124,0.1,0.6114918455018572,0.808334101594911,0.9787959804554255
125,0.1,0.6419223608746005,0.8030791924034295,0.975477090439753
126,0.1,0.5949552777869214,0.813773393565041,0.9769521526689408
127,0.1,0.5867723238581368,0.822347192772195,0.9774131096155619
128,0.1,0.6288058596887357,0.8100857379920715,0.9753848990504287
129,0.1,0.601347321918662,0.8127592882824745,0.9765833871116437
130,0.1,0.6086488469323772,0.8073199963123444,0.9761224301650225,4.072693799591065,0.3191,0.6124,0.2815655578888804,0.2815655578888804,0.31909999999999994,0.5734285714285714,0.2911428571428572,0.05500000000000001,0.3941013577784996,2.2143373748943986,0.5438761145002347,0.8165180666353824,0.32003211567544804,0.5315216170547808,0.3189025491989994,0.5508364819189977,0.29840889674481,0.07222222222222222,0.23603099664933563
131,0.1,0.5887777042782361,0.8201345994284134,0.9764911957223196
132,0.1,0.5821657038025123,0.8158937955194985,0.9776896837835346
133,0.1,0.6222347329456795,0.8075043790909929,0.9759380473863741
134,0.1,0.5908321768081143,0.8158016041301742,0.9796257029593436
135,0.1,0.6230307366866236,0.8054761685258597,0.975477090439753
136,0.1,0.5947079789839638,0.813773393565041,0.9791647460127224
137,0.1,0.5657673861899771,0.8231769152761133,0.9776896837835346
138,0.1,0.6056373084460775,0.8094403982668019,0.9773209182262377
139,0.1,0.5790078324733973,0.818014197473956,0.9796257029593436
140,0.1,0.5618656472180794,0.8254817000092192,0.980178851295289,4.279481356048584,0.3223,0.5972,0.27822445410981245,0.27822445410981256,0.3223,0.5782857142857143,0.308,0.04033333333333333,0.38666455971862435,2.282393798812462,0.5696855936180197,0.8061942749882685,0.3234705589990988,0.5578935915086604,0.32177765092970856,0.575861479430605,0.30540799941618163,0.04444444444444444,0.20268102887007636
141,0.1,0.6117480062741645,0.8084262929842353,0.9765833871116437
142,0.1,0.564949786909233,0.8279708675209735,0.9790725546233982
143,0.1,0.5979241718397038,0.8182907716419286,0.9774131096155619
144,0.1,0.5553156840418785,0.8283396330782705,0.982114870471098
145,0.1,0.5698257815929078,0.8209643219323315,0.9804554254632617
146,0.1,0.5890197666535193,0.8174610491380105,0.9777818751728589
147,0.1,0.6007217461693349,0.8134968193970683,0.9742786023785378
148,0.1,0.590779371428426,0.8158016041301742,0.9783350235088043
149,0.1,0.6179698936574589,0.8058449340831566,0.97824283211948
150,0.1,0.5609420704997673,0.8265879966811099,0.9798100857379921,4.111789134216308,0.3257,0.6014,0.28355158860407337,0.28355158860407337,0.3257,0.5694285714285713,0.3194285714285714,0.04866666666666667,0.38126776668303375,2.327518191375625,0.5438761145002347,0.7991553261379634,0.31368282283619947,0.5456162964068632,0.323783471794289,0.5544063032485762,0.3230702828303447,0.05555555555555555,0.22970015381407827
151,0.1,0.5858066295317992,0.8173688577486863,0.9784272148981286
152,0.1,0.5801964649640218,0.8178298146953075,0.9798100857379921
153,0.1,0.5461938480105698,0.8309209919793491,0.9803632340739374
154,0.1,0.5505838577589308,0.826956762238407,0.9816539135244768
155,0.1,0.6107400216308511,0.8103623121600443,0.9760302387756984
156,0.1,0.5823643533130873,0.8201345994284134,0.9775053010048862
157,0.1,0.5625706060070964,0.8224393841615193,0.9800866599059648
158,0.1,0.5592400564447992,0.8205033649857103,0.9809163824098829
159,0.1,0.5928629548459313,0.8158016041301742,0.9810085737992071
160,0.001,0.5847716216745602,0.8149718816262561,0.9797178943486679,3.898753877258301,0.3382,0.6256,0.30062030615393087,0.30062030615393087,0.3382,0.5674285714285714,0.3394285714285715,0.0693333333333333,0.3594912781043589,2.3590256973143084,0.5396527451900516,0.7911778507742844,0.3166556413583194,0.541557241208595,0.33305492808354814,0.5581788362404843,0.32197810114108216,0.08333333333333333,0.21780360554730158
161,0.001,0.41776975190363647,0.871300820503365,0.9886604591131188
162,0.001,0.31322627226729605,0.9059647828892782,0.9942841338618973
163,0.001,0.2812684105021114,0.9234811468608832,0.9948372821978427
164,0.001,0.2455241382012139,0.9314096063427676,0.9977874066562183
165,0.001,0.22953237364305773,0.9360191758089794,0.9969576841523001
166,0.001,0.2216322573992781,0.9383239605420853,0.9974186410989213
167,0.001,0.20352655367015132,0.9480040564211303,0.9978795980455425
168,0.001,0.19943050674890125,0.9454226975200516,0.9983405549921638
169,0.001,0.19383205369154716,0.9488337789250484,0.9979717894348668
170,0.001,0.18285985199168409,0.9538121139485572,0.9987093205494607,3.3044597450256346,0.4005,0.6915,0.3554042117264724,0.3554042117264724,0.40049999999999997,0.6711428571428572,0.39257142857142857,0.09399999999999999,0.3260268435243359,1.6394032834561876,0.6410136086344439,0.8653214453308306,0.39169291535516365,0.6331317377913367,0.39043017565520993,0.6540638354719387,0.39954619020961346,0.07222222222222222,0.16640849041619288
171,0.001,0.17623037753610046,0.9562090900709874,0.998063980824191
172,0.001,0.17868173588178912,0.9551949847884208,0.9977874066562183
173,0.001,0.17156710078872997,0.956854429796257,0.9983405549921638
174,0.001,0.16674992900897778,0.9586060661934175,0.9979717894348668
175,0.001,0.1623990357023808,0.9608186595371992,0.998801511938785
176,0.001,0.15990164125499784,0.9597123628653084,0.9984327463814879
177,0.001,0.15140648390759495,0.9644141237208445,0.9985249377708122
178,0.001,0.15080924115912248,0.9637687839955749,0.9985249377708122
179,0.001,0.15269633595972246,0.9635844012169263,0.9986171291601365
180,1e-05,0.14559332643679962,0.9651516548354384,0.9990780861067576,3.2771787982940674,0.4058,0.6994,0.36281322941274285,0.3628132294127428,0.4058,0.6785714285714287,0.39742857142857146,0.09733333333333331,0.3248961142985486,1.6137575185226196,0.6485218207414359,0.8681370248709526,0.3981862575356977,0.6417717552750719,0.39349431398431894,0.667061546957802,0.39530315966406193,0.07222222222222222,0.16134685487580652
181,1e-05,0.1436597589683981,0.9662579515073292,0.9988937033281091
182,1e-05,0.1471361531959741,0.9639531667742233,0.9981561722135153
183,1e-05,0.1397324430702952,0.9681939706831382,0.9992624688854062
184,1e-05,0.13946823847203735,0.968470544851111,0.9991702774960819
185,1e-05,0.14102117151964355,0.966534525675302,0.9988937033281091
186,1e-05,0.1461398139358325,0.9670876740112474,0.9989858947174334
187,1e-05,0.1428294436958206,0.9649672720567899,0.9991702774960819
188,1e-05,0.13889647107988642,0.969669032912326,0.9989858947174334
189,1e-05,0.14203673073901904,0.9671798654005715,0.9987093205494607
190,1e-05,0.13917660426492348,0.9679173965151655,0.9991702774960819,3.2869959419250487,0.4066,0.6994,0.3620128803499125,0.36201288034991247,0.4066,0.6774285714285716,0.40171428571428575,0.09633333333333331,0.32566746123713836,1.6291300546725778,0.647114030971375,0.8648521820741436,0.3916624382316564,0.6412402447572156,0.39285662731318133,0.6648257528407193,0.3957169918636084,0.07222222222222222,0.16235574729235255
191,1e-05,0.1421646398655377,0.9681939706831382,0.9989858947174334
192,1e-05,0.14171882648945866,0.966534525675302,0.9986171291601365
193,1e-05,0.14385057874233412,0.9679173965151655,0.9986171291601365
194,1e-05,0.1434392387143058,0.9679173965151655,0.9988937033281091
195,1e-05,0.13972733310398291,0.9687471190190836,0.9992624688854062
196,1e-05,0.1427030887025792,0.9666267170646262,0.9991702774960819
197,1e-05,0.14078816855478268,0.9683783534617867,0.998801511938785
198,1e-05,0.1445629653666243,0.9673642481792201,0.9984327463814879
199,1e-05,0.14086898424317235,0.9678252051258412,0.9991702774960819
200,1e-05,0.14256233558700285,0.9681017792938139,0.9988937033281091,3.3252363288879394,0.4031,0.6964,0.3595839496435806,0.3595839496435805,0.40309999999999996,0.6771428571428573,0.39457142857142863,0.0933333333333333,0.3289954939789657,1.625462766490258,0.648052557484749,0.8709526044110746,0.3999831108705996,0.6415871433946505,0.39545093429520956,0.6592835130491115,0.40867153731815387,0.07222222222222222,0.16319753005131438
